intensity,laneId,dateObserved,location/coordinates/0,location/coordinates/1,location/type,id,type,vehicleType,reversedLane
460,734202564,2020-07-25T00:00:00/2020-07-26T00:00:00,3.8336,43.61465,Point,MMM_EcoCompt_X2H20042633_202007250000,TrafficFlowObserved,bicycle,false
355,734202564,2020-07-26T00:00:00/2020-07-27T00:00:00,3.8336,43.61465,Point,MMM_EcoCompt_X2H20042633_202007260000,TrafficFlowObserved,bicycle,false
612,734202564,2020-07-27T00:00:00/2020-07-28T00:00:00,3.8336,43.61465,Point,MMM_EcoCompt_X2H20042633_202007270000,TrafficFlowObserved,bicycle,false
655,734202564,2020-07-28T00:00:00/2020-07-29T00:00:00,3.8336,43.61465,Point,MMM_EcoCompt_X2H20042633_202007280000,TrafficFlowObserved,bicycle,false
636,734202564,2020-07-29T00:00:00/2020-07-30T00:00:00,3.8336,43.61465,Point,MMM_EcoCompt_X2H20042633_202007290000,TrafficFlowObserved,bicycle,false
650,734202564,2020-07-30T00:00:00/2020-07-31T00:00:00,3.8336,43.61465,Point,MMM_EcoCompt_X2H20042633_202007300000,TrafficFlowObserved,bicycle,false
563,734202564,2020-07-31T00:00:00/2020-08-01T00:00:00,3.8336,43.61465,Point,MMM_EcoCompt_X2H20042633_202007310000,TrafficFlowObserved,bicycle,false
317,734202564,2020-08-01T00:00:00/2020-08-02T00:00:00,3.8336,43.61465,Point,MMM_EcoCompt_X2H20042633_202008010000,TrafficFlowObserved,bicycle,false
331,734202564,2020-08-02T00:00:00/2020-08-03T00:00:00,3.8336,43.61465,Point,MMM_EcoCompt_X2H20042633_202008020000,TrafficFlowObserved,bicycle,false
547,734202564,2020-08-03T00:00:00/2020-08-04T00:00:00,3.8336,43.61465,Point,MMM_EcoCompt_X2H20042633_202008030000,TrafficFlowObserved,bicycle,false
665,734202564,2020-08-04T00:00:00/2020-08-05T00:00:00,3.8336,43.61465,Point,MMM_EcoCompt_X2H20042633_202008040000,TrafficFlowObserved,bicycle,false
691,734202564,2020-08-05T00:00:00/2020-08-06T00:00:00,3.8336,43.61465,Point,MMM_EcoCompt_X2H20042633_202008050000,TrafficFlowObserved,bicycle,false
636,734202564,2020-08-06T00:00:00/2020-08-07T00:00:00,3.8336,43.61465,Point,MMM_EcoCompt_X2H20042633_202008060000,TrafficFlowObserved,bicycle,false
600,734202564,2020-08-07T00:00:00/2020-08-08T00:00:00,3.8336,43.61465,Point,MMM_EcoCompt_X2H20042633_202008070000,TrafficFlowObserved,bicycle,false
354,734202564,2020-08-08T00:00:00/2020-08-09T00:00:00,3.8336,43.61465,Point,MMM_EcoCompt_X2H20042633_202008080000,TrafficFlowObserved,bicycle,false
331,734202564,2020-08-09T00:00:00/2020-08-10T00:00:00,3.8336,43.61465,Point,MMM_EcoCompt_X2H20042633_202008090000,TrafficFlowObserved,bicycle,false
603,734202564,2020-08-10T00:00:00/2020-08-11T00:00:00,3.8336,43.61465,Point,MMM_EcoCompt_X2H20042633_202008100000,TrafficFlowObserved,bicycle,false
584,734202564,2020-08-11T00:00:00/2020-08-12T00:00:00,3.8336,43.61465,Point,MMM_EcoCompt_X2H20042633_202008110000,TrafficFlowObserved,bicycle,false
564,734202564,2020-08-12T00:00:00/2020-08-13T00:00:00,3.8336,43.61465,Point,MMM_EcoCompt_X2H20042633_202008120000,TrafficFlowObserved,bicycle,false
545,734202564,2020-08-13T00:00:00/2020-08-14T00:00:00,3.8336,43.61465,Point,MMM_EcoCompt_X2H20042633_202008130000,TrafficFlowObserved,bicycle,false
555,734202564,2020-08-14T00:00:00/2020-08-15T00:00:00,3.8336,43.61465,Point,MMM_EcoCompt_X2H20042633_202008140000,TrafficFlowObserved,bicycle,false
361,734202564,2020-08-15T00:00:00/2020-08-16T00:00:00,3.8336,43.61465,Point,MMM_EcoCompt_X2H20042633_202008150000,TrafficFlowObserved,bicycle,false
372,734202564,2020-08-16T00:00:00/2020-08-17T00:00:00,3.8336,43.61465,Point,MMM_EcoCompt_X2H20042633_202008160000,TrafficFlowObserved,bicycle,false
589,734202564,2020-08-17T00:00:00/2020-08-18T00:00:00,3.8336,43.61465,Point,MMM_EcoCompt_X2H20042633_202008170000,TrafficFlowObserved,bicycle,false
644,734202564,2020-08-18T00:00:00/2020-08-19T00:00:00,3.8336,43.61465,Point,MMM_EcoCompt_X2H20042633_202008180000,TrafficFlowObserved,bicycle,false
560,734202564,2020-08-19T00:00:00/2020-08-20T00:00:00,3.8336,43.61465,Point,MMM_EcoCompt_X2H20042633_202008190000,TrafficFlowObserved,bicycle,false
509,734202564,2020-08-20T00:00:00/2020-08-21T00:00:00,3.8336,43.61465,Point,MMM_EcoCompt_X2H20042633_202008200000,TrafficFlowObserved,bicycle,false
573,734202564,2020-08-21T00:00:00/2020-08-22T00:00:00,3.8336,43.61465,Point,MMM_EcoCompt_X2H20042633_202008210000,TrafficFlowObserved,bicycle,false
412,734202564,2020-08-22T00:00:00/2020-08-23T00:00:00,3.8336,43.61465,Point,MMM_EcoCompt_X2H20042633_202008220000,TrafficFlowObserved,bicycle,false
388,734202564,2020-08-23T00:00:00/2020-08-24T00:00:00,3.8336,43.61465,Point,MMM_EcoCompt_X2H20042633_202008230000,TrafficFlowObserved,bicycle,false
684,734202564,2020-08-24T00:00:00/2020-08-25T00:00:00,3.8336,43.61465,Point,MMM_EcoCompt_X2H20042633_202008240000,TrafficFlowObserved,bicycle,false
671,734202564,2020-08-25T00:00:00/2020-08-26T00:00:00,3.8336,43.61465,Point,MMM_EcoCompt_X2H20042633_202008250000,TrafficFlowObserved,bicycle,false
695,734202564,2020-08-26T00:00:00/2020-08-27T00:00:00,3.8336,43.61465,Point,MMM_EcoCompt_X2H20042633_202008260000,TrafficFlowObserved,bicycle,false
700,734202564,2020-08-27T00:00:00/2020-08-28T00:00:00,3.8336,43.61465,Point,MMM_EcoCompt_X2H20042633_202008270000,TrafficFlowObserved,bicycle,false
561,734202564,2020-08-28T00:00:00/2020-08-29T00:00:00,3.8336,43.61465,Point,MMM_EcoCompt_X2H20042633_202008280000,TrafficFlowObserved,bicycle,false
362,734202564,2020-08-29T00:00:00/2020-08-30T00:00:00,3.8336,43.61465,Point,MMM_EcoCompt_X2H20042633_202008290000,TrafficFlowObserved,bicycle,false
414,734202564,2020-08-30T00:00:00/2020-08-31T00:00:00,3.8336,43.61465,Point,MMM_EcoCompt_X2H20042633_202008300000,TrafficFlowObserved,bicycle,false
834,734202564,2020-08-31T00:00:00/2020-09-01T00:00:00,3.8336,43.61465,Point,MMM_EcoCompt_X2H20042633_202008310000,TrafficFlowObserved,bicycle,false
892,734202564,2020-09-01T00:00:00/2020-09-02T00:00:00,3.8336,43.61465,Point,MMM_EcoCompt_X2H20042633_202009010000,TrafficFlowObserved,bicycle,false
841,734202564,2020-09-02T00:00:00/2020-09-03T00:00:00,3.8336,43.61465,Point,MMM_EcoCompt_X2H20042633_202009020000,TrafficFlowObserved,bicycle,false
876,734202564,2020-09-03T00:00:00/2020-09-04T00:00:00,3.8336,43.61465,Point,MMM_EcoCompt_X2H20042633_202009030000,TrafficFlowObserved,bicycle,false
851,734202564,2020-09-04T00:00:00/2020-09-05T00:00:00,3.8336,43.61465,Point,MMM_EcoCompt_X2H20042633_202009040000,TrafficFlowObserved,bicycle,false
476,734202564,2020-09-05T00:00:00/2020-09-06T00:00:00,3.8336,43.61465,Point,MMM_EcoCompt_X2H20042633_202009050000,TrafficFlowObserved,bicycle,false
436,734202564,2020-09-06T00:00:00/2020-09-07T00:00:00,3.8336,43.61465,Point,MMM_EcoCompt_X2H20042633_202009060000,TrafficFlowObserved,bicycle,false
870,734202564,2020-09-07T00:00:00/2020-09-08T00:00:00,3.8336,43.61465,Point,MMM_EcoCompt_X2H20042633_202009070000,TrafficFlowObserved,bicycle,false
1002,734202564,2020-09-08T00:00:00/2020-09-09T00:00:00,3.8336,43.61465,Point,MMM_EcoCompt_X2H20042633_202009080000,TrafficFlowObserved,bicycle,false
726,734202564,2020-09-09T00:00:00/2020-09-10T00:00:00,3.8336,43.61465,Point,MMM_EcoCompt_X2H20042633_202009090000,TrafficFlowObserved,bicycle,false
898,734202564,2020-09-10T00:00:00/2020-09-11T00:00:00,3.8336,43.61465,Point,MMM_EcoCompt_X2H20042633_202009100000,TrafficFlowObserved,bicycle,false
918,734202564,2020-09-11T00:00:00/2020-09-12T00:00:00,3.8336,43.61465,Point,MMM_EcoCompt_X2H20042633_202009110000,TrafficFlowObserved,bicycle,false
508,734202564,2020-09-12T00:00:00/2020-09-13T00:00:00,3.8336,43.61465,Point,MMM_EcoCompt_X2H20042633_202009120000,TrafficFlowObserved,bicycle,false
421,734202564,2020-09-13T00:00:00/2020-09-14T00:00:00,3.8336,43.61465,Point,MMM_EcoCompt_X2H20042633_202009130000,TrafficFlowObserved,bicycle,false
936,734202564,2020-09-14T00:00:00/2020-09-15T00:00:00,3.8336,43.61465,Point,MMM_EcoCompt_X2H20042633_202009140000,TrafficFlowObserved,bicycle,false
987,734202564,2020-09-15T00:00:00/2020-09-16T00:00:00,3.8336,43.61465,Point,MMM_EcoCompt_X2H20042633_202009150000,TrafficFlowObserved,bicycle,false
953,734202564,2020-09-16T00:00:00/2020-09-17T00:00:00,3.8336,43.61465,Point,MMM_EcoCompt_X2H20042633_202009160000,TrafficFlowObserved,bicycle,false
991,734202564,2020-09-17T00:00:00/2020-09-18T00:00:00,3.8336,43.61465,Point,MMM_EcoCompt_X2H20042633_202009170000,TrafficFlowObserved,bicycle,false
897,734202564,2020-09-18T00:00:00/2020-09-19T00:00:00,3.8336,43.61465,Point,MMM_EcoCompt_X2H20042633_202009180000,TrafficFlowObserved,bicycle,false
352,734202564,2020-09-19T00:00:00/2020-09-20T00:00:00,3.8336,43.61465,Point,MMM_EcoCompt_X2H20042633_202009190000,TrafficFlowObserved,bicycle,false
461,734202564,2020-09-20T00:00:00/2020-09-21T00:00:00,3.8336,43.61465,Point,MMM_EcoCompt_X2H20042633_202009200000,TrafficFlowObserved,bicycle,false
919,734202564,2020-09-21T00:00:00/2020-09-22T00:00:00,3.8336,43.61465,Point,MMM_EcoCompt_X2H20042633_202009210000,TrafficFlowObserved,bicycle,false
814,734202564,2020-09-22T00:00:00/2020-09-23T00:00:00,3.8336,43.61465,Point,MMM_EcoCompt_X2H20042633_202009220000,TrafficFlowObserved,bicycle,false
936,734202564,2020-09-23T00:00:00/2020-09-24T00:00:00,3.8336,43.61465,Point,MMM_EcoCompt_X2H20042633_202009230000,TrafficFlowObserved,bicycle,false
935,734202564,2020-09-24T00:00:00/2020-09-25T00:00:00,3.8336,43.61465,Point,MMM_EcoCompt_X2H20042633_202009240000,TrafficFlowObserved,bicycle,false
865,734202564,2020-09-25T00:00:00/2020-09-26T00:00:00,3.8336,43.61465,Point,MMM_EcoCompt_X2H20042633_202009250000,TrafficFlowObserved,bicycle,false
406,734202564,2020-09-26T00:00:00/2020-09-27T00:00:00,3.8336,43.61465,Point,MMM_EcoCompt_X2H20042633_202009260000,TrafficFlowObserved,bicycle,false
312,734202564,2020-09-27T00:00:00/2020-09-28T00:00:00,3.8336,43.61465,Point,MMM_EcoCompt_X2H20042633_202009270000,TrafficFlowObserved,bicycle,false
758,734202564,2020-09-28T00:00:00/2020-09-29T00:00:00,3.8336,43.61465,Point,MMM_EcoCompt_X2H20042633_202009280000,TrafficFlowObserved,bicycle,false
974,734202564,2020-09-29T00:00:00/2020-09-30T00:00:00,3.8336,43.61465,Point,MMM_EcoCompt_X2H20042633_202009290000,TrafficFlowObserved,bicycle,false
902,734202564,2020-09-30T00:00:00/2020-10-01T00:00:00,3.8336,43.61465,Point,MMM_EcoCompt_X2H20042633_202009300000,TrafficFlowObserved,bicycle,false
873,734202564,2020-10-01T00:00:00/2020-10-02T00:00:00,3.8336,43.61465,Point,MMM_EcoCompt_X2H20042633_202010010000,TrafficFlowObserved,bicycle,false
548,734202564,2020-10-02T00:00:00/2020-10-03T00:00:00,3.8336,43.61465,Point,MMM_EcoCompt_X2H20042633_202010020000,TrafficFlowObserved,bicycle,false
399,734202564,2020-10-03T00:00:00/2020-10-04T00:00:00,3.8336,43.61465,Point,MMM_EcoCompt_X2H20042633_202010030000,TrafficFlowObserved,bicycle,false
387,734202564,2020-10-04T00:00:00/2020-10-05T00:00:00,3.8336,43.61465,Point,MMM_EcoCompt_X2H20042633_202010040000,TrafficFlowObserved,bicycle,false
893,734202564,2020-10-05T00:00:00/2020-10-06T00:00:00,3.8336,43.61465,Point,MMM_EcoCompt_X2H20042633_202010050000,TrafficFlowObserved,bicycle,false
887,734202564,2020-10-06T00:00:00/2020-10-07T00:00:00,3.8336,43.61465,Point,MMM_EcoCompt_X2H20042633_202010060000,TrafficFlowObserved,bicycle,false
851,734202564,2020-10-07T00:00:00/2020-10-08T00:00:00,3.8336,43.61465,Point,MMM_EcoCompt_X2H20042633_202010070000,TrafficFlowObserved,bicycle,false
936,734202564,2020-10-08T00:00:00/2020-10-09T00:00:00,3.8336,43.61465,Point,MMM_EcoCompt_X2H20042633_202010080000,TrafficFlowObserved,bicycle,false
816,734202564,2020-10-09T00:00:00/2020-10-10T00:00:00,3.8336,43.61465,Point,MMM_EcoCompt_X2H20042633_202010090000,TrafficFlowObserved,bicycle,false
463,734202564,2020-10-10T00:00:00/2020-10-11T00:00:00,3.8336,43.61465,Point,MMM_EcoCompt_X2H20042633_202010100000,TrafficFlowObserved,bicycle,false
382,734202564,2020-10-11T00:00:00/2020-10-12T00:00:00,3.8336,43.61465,Point,MMM_EcoCompt_X2H20042633_202010110000,TrafficFlowObserved,bicycle,false
825,734202564,2020-10-12T00:00:00/2020-10-13T00:00:00,3.8336,43.61465,Point,MMM_EcoCompt_X2H20042633_202010120000,TrafficFlowObserved,bicycle,false
890,734202564,2020-10-13T00:00:00/2020-10-14T00:00:00,3.8336,43.61465,Point,MMM_EcoCompt_X2H20042633_202010130000,TrafficFlowObserved,bicycle,false
843,734202564,2020-10-14T00:00:00/2020-10-15T00:00:00,3.8336,43.61465,Point,MMM_EcoCompt_X2H20042633_202010140000,TrafficFlowObserved,bicycle,false
847,734202564,2020-10-15T00:00:00/2020-10-16T00:00:00,3.8336,43.61465,Point,MMM_EcoCompt_X2H20042633_202010150000,TrafficFlowObserved,bicycle,false
765,734202564,2020-10-16T00:00:00/2020-10-17T00:00:00,3.8336,43.61465,Point,MMM_EcoCompt_X2H20042633_202010160000,TrafficFlowObserved,bicycle,false
463,734202564,2020-10-17T00:00:00/2020-10-18T00:00:00,3.8336,43.61465,Point,MMM_EcoCompt_X2H20042633_202010170000,TrafficFlowObserved,bicycle,false
426,734202564,2020-10-18T00:00:00/2020-10-19T00:00:00,3.8336,43.61465,Point,MMM_EcoCompt_X2H20042633_202010180000,TrafficFlowObserved,bicycle,false
685,734202564,2020-10-19T00:00:00/2020-10-20T00:00:00,3.8336,43.61465,Point,MMM_EcoCompt_X2H20042633_202010190000,TrafficFlowObserved,bicycle,false
632,734202564,2020-10-20T00:00:00/2020-10-21T00:00:00,3.8336,43.61465,Point,MMM_EcoCompt_X2H20042633_202010200000,TrafficFlowObserved,bicycle,false
490,734202564,2020-10-21T00:00:00/2020-10-22T00:00:00,3.8336,43.61465,Point,MMM_EcoCompt_X2H20042633_202010210000,TrafficFlowObserved,bicycle,false
429,734202564,2020-10-22T00:00:00/2020-10-23T00:00:00,3.8336,43.61465,Point,MMM_EcoCompt_X2H20042633_202010220000,TrafficFlowObserved,bicycle,false
578,734202564,2020-10-23T00:00:00/2020-10-24T00:00:00,3.8336,43.61465,Point,MMM_EcoCompt_X2H20042633_202010230000,TrafficFlowObserved,bicycle,false
438,734202564,2020-10-24T00:00:00/2020-10-25T00:00:00,3.8336,43.61465,Point,MMM_EcoCompt_X2H20042633_202010240000,TrafficFlowObserved,bicycle,false
395,734202564,2020-10-25T00:00:00/2020-10-25T00:00:00,3.8336,43.61465,Point,MMM_EcoCompt_X2H20042633_202010250000,TrafficFlowObserved,bicycle,false
595,734202564,2020-10-26T00:00:00/2020-10-27T00:00:00,3.8336,43.61465,Point,MMM_EcoCompt_X2H20042633_202010260000,TrafficFlowObserved,bicycle,false
719,734202564,2020-10-27T00:00:00/2020-10-28T00:00:00,3.8336,43.61465,Point,MMM_EcoCompt_X2H20042633_202010270000,TrafficFlowObserved,bicycle,false
751,734202564,2020-10-28T00:00:00/2020-10-29T00:00:00,3.8336,43.61465,Point,MMM_EcoCompt_X2H20042633_202010280000,TrafficFlowObserved,bicycle,false
688,734202564,2020-10-29T00:00:00/2020-10-30T00:00:00,3.8336,43.61465,Point,MMM_EcoCompt_X2H20042633_202010290000,TrafficFlowObserved,bicycle,false
508,734202564,2020-10-30T00:00:00/2020-10-31T00:00:00,3.8336,43.61465,Point,MMM_EcoCompt_X2H20042633_202010300000,TrafficFlowObserved,bicycle,false
310,734202564,2020-10-31T00:00:00/2020-11-01T00:00:00,3.8336,43.61465,Point,MMM_EcoCompt_X2H20042633_202010310000,TrafficFlowObserved,bicycle,false
308,734202564,2020-11-01T00:00:00/2020-11-02T00:00:00,3.8336,43.61465,Point,MMM_EcoCompt_X2H20042633_202011010000,TrafficFlowObserved,bicycle,false
596,734202564,2020-11-02T00:00:00/2020-11-03T00:00:00,3.8336,43.61465,Point,MMM_EcoCompt_X2H20042633_202011020000,TrafficFlowObserved,bicycle,false
655,734202564,2020-11-03T00:00:00/2020-11-04T00:00:00,3.8336,43.61465,Point,MMM_EcoCompt_X2H20042633_202011030000,TrafficFlowObserved,bicycle,false
607,734202564,2020-11-04T00:00:00/2020-11-05T00:00:00,3.8336,43.61465,Point,MMM_EcoCompt_X2H20042633_202011040000,TrafficFlowObserved,bicycle,false
611,734202564,2020-11-05T00:00:00/2020-11-06T00:00:00,3.8336,43.61465,Point,MMM_EcoCompt_X2H20042633_202011050000,TrafficFlowObserved,bicycle,false
616,734202564,2020-11-06T00:00:00/2020-11-07T00:00:00,3.8336,43.61465,Point,MMM_EcoCompt_X2H20042633_202011060000,TrafficFlowObserved,bicycle,false
260,734202564,2020-11-07T00:00:00/2020-11-08T00:00:00,3.8336,43.61465,Point,MMM_EcoCompt_X2H20042633_202011070000,TrafficFlowObserved,bicycle,false
289,734202564,2020-11-08T00:00:00/2020-11-09T00:00:00,3.8336,43.61465,Point,MMM_EcoCompt_X2H20042633_202011080000,TrafficFlowObserved,bicycle,false
568,734202564,2020-11-09T00:00:00/2020-11-10T00:00:00,3.8336,43.61465,Point,MMM_EcoCompt_X2H20042633_202011090000,TrafficFlowObserved,bicycle,false
718,734202564,2020-11-10T00:00:00/2020-11-11T00:00:00,3.8336,43.61465,Point,MMM_EcoCompt_X2H20042633_202011100000,TrafficFlowObserved,bicycle,false
402,734202564,2020-11-11T00:00:00/2020-11-12T00:00:00,3.8336,43.61465,Point,MMM_EcoCompt_X2H20042633_202011110000,TrafficFlowObserved,bicycle,false
695,734202564,2020-11-12T00:00:00/2020-11-13T00:00:00,3.8336,43.61465,Point,MMM_EcoCompt_X2H20042633_202011120000,TrafficFlowObserved,bicycle,false
643,734202564,2020-11-13T00:00:00/2020-11-14T00:00:00,3.8336,43.61465,Point,MMM_EcoCompt_X2H20042633_202011130000,TrafficFlowObserved,bicycle,false
333,734202564,2020-11-14T00:00:00/2020-11-15T00:00:00,3.8336,43.61465,Point,MMM_EcoCompt_X2H20042633_202011140000,TrafficFlowObserved,bicycle,false
262,734202564,2020-11-15T00:00:00/2020-11-16T00:00:00,3.8336,43.61465,Point,MMM_EcoCompt_X2H20042633_202011150000,TrafficFlowObserved,bicycle,false
629,734202564,2020-11-16T00:00:00/2020-11-17T00:00:00,3.8336,43.61465,Point,MMM_EcoCompt_X2H20042633_202011160000,TrafficFlowObserved,bicycle,false
749,734202564,2020-11-17T00:00:00/2020-11-18T00:00:00,3.8336,43.61465,Point,MMM_EcoCompt_X2H20042633_202011170000,TrafficFlowObserved,bicycle,false
655,734202564,2020-11-18T00:00:00/2020-11-19T00:00:00,3.8336,43.61465,Point,MMM_EcoCompt_X2H20042633_202011180000,TrafficFlowObserved,bicycle,false
603,734202564,2020-11-19T00:00:00/2020-11-20T00:00:00,3.8336,43.61465,Point,MMM_EcoCompt_X2H20042633_202011190000,TrafficFlowObserved,bicycle,false
634,734202564,2020-11-20T00:00:00/2020-11-21T00:00:00,3.8336,43.61465,Point,MMM_EcoCompt_X2H20042633_202011200000,TrafficFlowObserved,bicycle,false
373,734202564,2020-11-21T00:00:00/2020-11-22T00:00:00,3.8336,43.61465,Point,MMM_EcoCompt_X2H20042633_202011210000,TrafficFlowObserved,bicycle,false
310,734202564,2020-11-22T00:00:00/2020-11-23T00:00:00,3.8336,43.61465,Point,MMM_EcoCompt_X2H20042633_202011220000,TrafficFlowObserved,bicycle,false
580,734202564,2020-11-23T00:00:00/2020-11-24T00:00:00,3.8336,43.61465,Point,MMM_EcoCompt_X2H20042633_202011230000,TrafficFlowObserved,bicycle,false
713,734202564,2020-11-24T00:00:00/2020-11-25T00:00:00,3.8336,43.61465,Point,MMM_EcoCompt_X2H20042633_202011240000,TrafficFlowObserved,bicycle,false
474,734202564,2020-11-25T00:00:00/2020-11-26T00:00:00,3.8336,43.61465,Point,MMM_EcoCompt_X2H20042633_202011250000,TrafficFlowObserved,bicycle,false
480,734202564,2020-11-26T00:00:00/2020-11-27T00:00:00,3.8336,43.61465,Point,MMM_EcoCompt_X2H20042633_202011260000,TrafficFlowObserved,bicycle,false
