intensity,laneId,dateObserved,location/coordinates/0,location/coordinates/1,location/type,id,type,vehicleType,reversedLane
232,676645909,2020-07-24T00:00:00/2020-07-25T00:00:00,3.9096322,43.6157418,Point,MMM_EcoCompt_X2H20063161_202007240000,TrafficFlowObserved,bicycle,false
71,676645909,2020-07-25T00:00:00/2020-07-26T00:00:00,3.9096322,43.6157418,Point,MMM_EcoCompt_X2H20063161_202007250000,TrafficFlowObserved,bicycle,false
78,676645909,2020-07-26T00:00:00/2020-07-27T00:00:00,3.9096322,43.6157418,Point,MMM_EcoCompt_X2H20063161_202007260000,TrafficFlowObserved,bicycle,false
279,676645909,2020-07-27T00:00:00/2020-07-28T00:00:00,3.9096322,43.6157418,Point,MMM_EcoCompt_X2H20063161_202007270000,TrafficFlowObserved,bicycle,false
366,676645909,2020-07-28T00:00:00/2020-07-29T00:00:00,3.9096322,43.6157418,Point,MMM_EcoCompt_X2H20063161_202007280000,TrafficFlowObserved,bicycle,false
277,676645909,2020-07-29T00:00:00/2020-07-30T00:00:00,3.9096322,43.6157418,Point,MMM_EcoCompt_X2H20063161_202007290000,TrafficFlowObserved,bicycle,false
301,676645909,2020-07-30T00:00:00/2020-07-31T00:00:00,3.9096322,43.6157418,Point,MMM_EcoCompt_X2H20063161_202007300000,TrafficFlowObserved,bicycle,false
243,676645909,2020-07-31T00:00:00/2020-08-01T00:00:00,3.9096322,43.6157418,Point,MMM_EcoCompt_X2H20063161_202007310000,TrafficFlowObserved,bicycle,false
45,676645909,2020-08-01T00:00:00/2020-08-02T00:00:00,3.9096322,43.6157418,Point,MMM_EcoCompt_X2H20063161_202008010000,TrafficFlowObserved,bicycle,false
89,676645909,2020-08-02T00:00:00/2020-08-03T00:00:00,3.9096322,43.6157418,Point,MMM_EcoCompt_X2H20063161_202008020000,TrafficFlowObserved,bicycle,false
263,676645909,2020-08-03T00:00:00/2020-08-04T00:00:00,3.9096322,43.6157418,Point,MMM_EcoCompt_X2H20063161_202008030000,TrafficFlowObserved,bicycle,false
327,676645909,2020-08-04T00:00:00/2020-08-05T00:00:00,3.9096322,43.6157418,Point,MMM_EcoCompt_X2H20063161_202008040000,TrafficFlowObserved,bicycle,false
288,676645909,2020-08-05T00:00:00/2020-08-06T00:00:00,3.9096322,43.6157418,Point,MMM_EcoCompt_X2H20063161_202008050000,TrafficFlowObserved,bicycle,false
281,676645909,2020-08-06T00:00:00/2020-08-07T00:00:00,3.9096322,43.6157418,Point,MMM_EcoCompt_X2H20063161_202008060000,TrafficFlowObserved,bicycle,false
243,676645909,2020-08-07T00:00:00/2020-08-08T00:00:00,3.9096322,43.6157418,Point,MMM_EcoCompt_X2H20063161_202008070000,TrafficFlowObserved,bicycle,false
65,676645909,2020-08-08T00:00:00/2020-08-09T00:00:00,3.9096322,43.6157418,Point,MMM_EcoCompt_X2H20063161_202008080000,TrafficFlowObserved,bicycle,false
80,676645909,2020-08-09T00:00:00/2020-08-10T00:00:00,3.9096322,43.6157418,Point,MMM_EcoCompt_X2H20063161_202008090000,TrafficFlowObserved,bicycle,false
294,676645909,2020-08-10T00:00:00/2020-08-11T00:00:00,3.9096322,43.6157418,Point,MMM_EcoCompt_X2H20063161_202008100000,TrafficFlowObserved,bicycle,false
309,676645909,2020-08-11T00:00:00/2020-08-12T00:00:00,3.9096322,43.6157418,Point,MMM_EcoCompt_X2H20063161_202008110000,TrafficFlowObserved,bicycle,false
300,676645909,2020-08-12T00:00:00/2020-08-13T00:00:00,3.9096322,43.6157418,Point,MMM_EcoCompt_X2H20063161_202008120000,TrafficFlowObserved,bicycle,false
260,676645909,2020-08-13T00:00:00/2020-08-14T00:00:00,3.9096322,43.6157418,Point,MMM_EcoCompt_X2H20063161_202008130000,TrafficFlowObserved,bicycle,false
178,676645909,2020-08-14T00:00:00/2020-08-15T00:00:00,3.9096322,43.6157418,Point,MMM_EcoCompt_X2H20063161_202008140000,TrafficFlowObserved,bicycle,false
73,676645909,2020-08-15T00:00:00/2020-08-16T00:00:00,3.9096322,43.6157418,Point,MMM_EcoCompt_X2H20063161_202008150000,TrafficFlowObserved,bicycle,false
72,676645909,2020-08-16T00:00:00/2020-08-17T00:00:00,3.9096322,43.6157418,Point,MMM_EcoCompt_X2H20063161_202008160000,TrafficFlowObserved,bicycle,false
220,676645909,2020-08-17T00:00:00/2020-08-18T00:00:00,3.9096322,43.6157418,Point,MMM_EcoCompt_X2H20063161_202008170000,TrafficFlowObserved,bicycle,false
281,676645909,2020-08-18T00:00:00/2020-08-19T00:00:00,3.9096322,43.6157418,Point,MMM_EcoCompt_X2H20063161_202008180000,TrafficFlowObserved,bicycle,false
249,676645909,2020-08-19T00:00:00/2020-08-20T00:00:00,3.9096322,43.6157418,Point,MMM_EcoCompt_X2H20063161_202008190000,TrafficFlowObserved,bicycle,false
297,676645909,2020-08-20T00:00:00/2020-08-21T00:00:00,3.9096322,43.6157418,Point,MMM_EcoCompt_X2H20063161_202008200000,TrafficFlowObserved,bicycle,false
261,676645909,2020-08-21T00:00:00/2020-08-22T00:00:00,3.9096322,43.6157418,Point,MMM_EcoCompt_X2H20063161_202008210000,TrafficFlowObserved,bicycle,false
51,676645909,2020-08-22T00:00:00/2020-08-23T00:00:00,3.9096322,43.6157418,Point,MMM_EcoCompt_X2H20063161_202008220000,TrafficFlowObserved,bicycle,false
105,676645909,2020-08-23T00:00:00/2020-08-24T00:00:00,3.9096322,43.6157418,Point,MMM_EcoCompt_X2H20063161_202008230000,TrafficFlowObserved,bicycle,false
309,676645909,2020-08-24T00:00:00/2020-08-25T00:00:00,3.9096322,43.6157418,Point,MMM_EcoCompt_X2H20063161_202008240000,TrafficFlowObserved,bicycle,false
333,676645909,2020-08-25T00:00:00/2020-08-26T00:00:00,3.9096322,43.6157418,Point,MMM_EcoCompt_X2H20063161_202008250000,TrafficFlowObserved,bicycle,false
324,676645909,2020-08-26T00:00:00/2020-08-27T00:00:00,3.9096322,43.6157418,Point,MMM_EcoCompt_X2H20063161_202008260000,TrafficFlowObserved,bicycle,false
290,676645909,2020-08-27T00:00:00/2020-08-28T00:00:00,3.9096322,43.6157418,Point,MMM_EcoCompt_X2H20063161_202008270000,TrafficFlowObserved,bicycle,false
247,676645909,2020-08-28T00:00:00/2020-08-29T00:00:00,3.9096322,43.6157418,Point,MMM_EcoCompt_X2H20063161_202008280000,TrafficFlowObserved,bicycle,false
52,676645909,2020-08-29T00:00:00/2020-08-30T00:00:00,3.9096322,43.6157418,Point,MMM_EcoCompt_X2H20063161_202008290000,TrafficFlowObserved,bicycle,false
119,676645909,2020-08-30T00:00:00/2020-08-31T00:00:00,3.9096322,43.6157418,Point,MMM_EcoCompt_X2H20063161_202008300000,TrafficFlowObserved,bicycle,false
326,676645909,2020-08-31T00:00:00/2020-09-01T00:00:00,3.9096322,43.6157418,Point,MMM_EcoCompt_X2H20063161_202008310000,TrafficFlowObserved,bicycle,false
355,676645909,2020-09-01T00:00:00/2020-09-02T00:00:00,3.9096322,43.6157418,Point,MMM_EcoCompt_X2H20063161_202009010000,TrafficFlowObserved,bicycle,false
350,676645909,2020-09-02T00:00:00/2020-09-03T00:00:00,3.9096322,43.6157418,Point,MMM_EcoCompt_X2H20063161_202009020000,TrafficFlowObserved,bicycle,false
363,676645909,2020-09-03T00:00:00/2020-09-04T00:00:00,3.9096322,43.6157418,Point,MMM_EcoCompt_X2H20063161_202009030000,TrafficFlowObserved,bicycle,false
293,676645909,2020-09-04T00:00:00/2020-09-05T00:00:00,3.9096322,43.6157418,Point,MMM_EcoCompt_X2H20063161_202009040000,TrafficFlowObserved,bicycle,false
100,676645909,2020-09-05T00:00:00/2020-09-06T00:00:00,3.9096322,43.6157418,Point,MMM_EcoCompt_X2H20063161_202009050000,TrafficFlowObserved,bicycle,false
102,676645909,2020-09-06T00:00:00/2020-09-07T00:00:00,3.9096322,43.6157418,Point,MMM_EcoCompt_X2H20063161_202009060000,TrafficFlowObserved,bicycle,false
371,676645909,2020-09-07T00:00:00/2020-09-08T00:00:00,3.9096322,43.6157418,Point,MMM_EcoCompt_X2H20063161_202009070000,TrafficFlowObserved,bicycle,false
410,676645909,2020-09-08T00:00:00/2020-09-09T00:00:00,3.9096322,43.6157418,Point,MMM_EcoCompt_X2H20063161_202009080000,TrafficFlowObserved,bicycle,false
272,676645909,2020-09-09T00:00:00/2020-09-10T00:00:00,3.9096322,43.6157418,Point,MMM_EcoCompt_X2H20063161_202009090000,TrafficFlowObserved,bicycle,false
368,676645909,2020-09-10T00:00:00/2020-09-11T00:00:00,3.9096322,43.6157418,Point,MMM_EcoCompt_X2H20063161_202009100000,TrafficFlowObserved,bicycle,false
339,676645909,2020-09-11T00:00:00/2020-09-12T00:00:00,3.9096322,43.6157418,Point,MMM_EcoCompt_X2H20063161_202009110000,TrafficFlowObserved,bicycle,false
106,676645909,2020-09-12T00:00:00/2020-09-13T00:00:00,3.9096322,43.6157418,Point,MMM_EcoCompt_X2H20063161_202009120000,TrafficFlowObserved,bicycle,false
120,676645909,2020-09-13T00:00:00/2020-09-14T00:00:00,3.9096322,43.6157418,Point,MMM_EcoCompt_X2H20063161_202009130000,TrafficFlowObserved,bicycle,false
426,676645909,2020-09-14T00:00:00/2020-09-15T00:00:00,3.9096322,43.6157418,Point,MMM_EcoCompt_X2H20063161_202009140000,TrafficFlowObserved,bicycle,false
492,676645909,2020-09-15T00:00:00/2020-09-16T00:00:00,3.9096322,43.6157418,Point,MMM_EcoCompt_X2H20063161_202009150000,TrafficFlowObserved,bicycle,false
390,676645909,2020-09-16T00:00:00/2020-09-17T00:00:00,3.9096322,43.6157418,Point,MMM_EcoCompt_X2H20063161_202009160000,TrafficFlowObserved,bicycle,false
420,676645909,2020-09-17T00:00:00/2020-09-18T00:00:00,3.9096322,43.6157418,Point,MMM_EcoCompt_X2H20063161_202009170000,TrafficFlowObserved,bicycle,false
326,676645909,2020-09-18T00:00:00/2020-09-19T00:00:00,3.9096322,43.6157418,Point,MMM_EcoCompt_X2H20063161_202009180000,TrafficFlowObserved,bicycle,false
73,676645909,2020-09-19T00:00:00/2020-09-20T00:00:00,3.9096322,43.6157418,Point,MMM_EcoCompt_X2H20063161_202009190000,TrafficFlowObserved,bicycle,false
120,676645909,2020-09-20T00:00:00/2020-09-21T00:00:00,3.9096322,43.6157418,Point,MMM_EcoCompt_X2H20063161_202009200000,TrafficFlowObserved,bicycle,false
412,676645909,2020-09-21T00:00:00/2020-09-22T00:00:00,3.9096322,43.6157418,Point,MMM_EcoCompt_X2H20063161_202009210000,TrafficFlowObserved,bicycle,false
327,676645909,2020-09-22T00:00:00/2020-09-23T00:00:00,3.9096322,43.6157418,Point,MMM_EcoCompt_X2H20063161_202009220000,TrafficFlowObserved,bicycle,false
378,676645909,2020-09-23T00:00:00/2020-09-24T00:00:00,3.9096322,43.6157418,Point,MMM_EcoCompt_X2H20063161_202009230000,TrafficFlowObserved,bicycle,false
405,676645909,2020-09-24T00:00:00/2020-09-25T00:00:00,3.9096322,43.6157418,Point,MMM_EcoCompt_X2H20063161_202009240000,TrafficFlowObserved,bicycle,false
287,676645909,2020-09-25T00:00:00/2020-09-26T00:00:00,3.9096322,43.6157418,Point,MMM_EcoCompt_X2H20063161_202009250000,TrafficFlowObserved,bicycle,false
48,676645909,2020-09-26T00:00:00/2020-09-27T00:00:00,3.9096322,43.6157418,Point,MMM_EcoCompt_X2H20063161_202009260000,TrafficFlowObserved,bicycle,false
51,676645909,2020-09-27T00:00:00/2020-09-28T00:00:00,3.9096322,43.6157418,Point,MMM_EcoCompt_X2H20063161_202009270000,TrafficFlowObserved,bicycle,false
302,676645909,2020-09-28T00:00:00/2020-09-29T00:00:00,3.9096322,43.6157418,Point,MMM_EcoCompt_X2H20063161_202009280000,TrafficFlowObserved,bicycle,false
411,676645909,2020-09-29T00:00:00/2020-09-30T00:00:00,3.9096322,43.6157418,Point,MMM_EcoCompt_X2H20063161_202009290000,TrafficFlowObserved,bicycle,false
357,676645909,2020-09-30T00:00:00/2020-10-01T00:00:00,3.9096322,43.6157418,Point,MMM_EcoCompt_X2H20063161_202009300000,TrafficFlowObserved,bicycle,false
327,676645909,2020-10-01T00:00:00/2020-10-02T00:00:00,3.9096322,43.6157418,Point,MMM_EcoCompt_X2H20063161_202010010000,TrafficFlowObserved,bicycle,false
214,676645909,2020-10-02T00:00:00/2020-10-03T00:00:00,3.9096322,43.6157418,Point,MMM_EcoCompt_X2H20063161_202010020000,TrafficFlowObserved,bicycle,false
74,676645909,2020-10-03T00:00:00/2020-10-04T00:00:00,3.9096322,43.6157418,Point,MMM_EcoCompt_X2H20063161_202010030000,TrafficFlowObserved,bicycle,false
79,676645909,2020-10-04T00:00:00/2020-10-05T00:00:00,3.9096322,43.6157418,Point,MMM_EcoCompt_X2H20063161_202010040000,TrafficFlowObserved,bicycle,false
334,676645909,2020-10-05T00:00:00/2020-10-06T00:00:00,3.9096322,43.6157418,Point,MMM_EcoCompt_X2H20063161_202010050000,TrafficFlowObserved,bicycle,false
338,676645909,2020-10-06T00:00:00/2020-10-07T00:00:00,3.9096322,43.6157418,Point,MMM_EcoCompt_X2H20063161_202010060000,TrafficFlowObserved,bicycle,false
337,676645909,2020-10-07T00:00:00/2020-10-08T00:00:00,3.9096322,43.6157418,Point,MMM_EcoCompt_X2H20063161_202010070000,TrafficFlowObserved,bicycle,false
414,676645909,2020-10-08T00:00:00/2020-10-09T00:00:00,3.9096322,43.6157418,Point,MMM_EcoCompt_X2H20063161_202010080000,TrafficFlowObserved,bicycle,false
283,676645909,2020-10-09T00:00:00/2020-10-10T00:00:00,3.9096322,43.6157418,Point,MMM_EcoCompt_X2H20063161_202010090000,TrafficFlowObserved,bicycle,false
109,676645909,2020-10-10T00:00:00/2020-10-11T00:00:00,3.9096322,43.6157418,Point,MMM_EcoCompt_X2H20063161_202010100000,TrafficFlowObserved,bicycle,false
92,676645909,2020-10-11T00:00:00/2020-10-12T00:00:00,3.9096322,43.6157418,Point,MMM_EcoCompt_X2H20063161_202010110000,TrafficFlowObserved,bicycle,false
380,676645909,2020-10-12T00:00:00/2020-10-13T00:00:00,3.9096322,43.6157418,Point,MMM_EcoCompt_X2H20063161_202010120000,TrafficFlowObserved,bicycle,false
390,676645909,2020-10-13T00:00:00/2020-10-14T00:00:00,3.9096322,43.6157418,Point,MMM_EcoCompt_X2H20063161_202010130000,TrafficFlowObserved,bicycle,false
330,676645909,2020-10-14T00:00:00/2020-10-15T00:00:00,3.9096322,43.6157418,Point,MMM_EcoCompt_X2H20063161_202010140000,TrafficFlowObserved,bicycle,false
394,676645909,2020-10-15T00:00:00/2020-10-16T00:00:00,3.9096322,43.6157418,Point,MMM_EcoCompt_X2H20063161_202010150000,TrafficFlowObserved,bicycle,false
276,676645909,2020-10-16T00:00:00/2020-10-17T00:00:00,3.9096322,43.6157418,Point,MMM_EcoCompt_X2H20063161_202010160000,TrafficFlowObserved,bicycle,false
101,676645909,2020-10-17T00:00:00/2020-10-18T00:00:00,3.9096322,43.6157418,Point,MMM_EcoCompt_X2H20063161_202010170000,TrafficFlowObserved,bicycle,false
127,676645909,2020-10-18T00:00:00/2020-10-19T00:00:00,3.9096322,43.6157418,Point,MMM_EcoCompt_X2H20063161_202010180000,TrafficFlowObserved,bicycle,false
266,676645909,2020-10-19T00:00:00/2020-10-20T00:00:00,3.9096322,43.6157418,Point,MMM_EcoCompt_X2H20063161_202010190000,TrafficFlowObserved,bicycle,false
291,676645909,2020-10-20T00:00:00/2020-10-21T00:00:00,3.9096322,43.6157418,Point,MMM_EcoCompt_X2H20063161_202010200000,TrafficFlowObserved,bicycle,false
196,676645909,2020-10-21T00:00:00/2020-10-22T00:00:00,3.9096322,43.6157418,Point,MMM_EcoCompt_X2H20063161_202010210000,TrafficFlowObserved,bicycle,false
165,676645909,2020-10-22T00:00:00/2020-10-23T00:00:00,3.9096322,43.6157418,Point,MMM_EcoCompt_X2H20063161_202010220000,TrafficFlowObserved,bicycle,false
188,676645909,2020-10-23T00:00:00/2020-10-24T00:00:00,3.9096322,43.6157418,Point,MMM_EcoCompt_X2H20063161_202010230000,TrafficFlowObserved,bicycle,false
79,676645909,2020-10-24T00:00:00/2020-10-25T00:00:00,3.9096322,43.6157418,Point,MMM_EcoCompt_X2H20063161_202010240000,TrafficFlowObserved,bicycle,false
100,676645909,2020-10-25T00:00:00/2020-10-25T00:00:00,3.9096322,43.6157418,Point,MMM_EcoCompt_X2H20063161_202010250000,TrafficFlowObserved,bicycle,false
239,676645909,2020-10-26T00:00:00/2020-10-27T00:00:00,3.9096322,43.6157418,Point,MMM_EcoCompt_X2H20063161_202010260000,TrafficFlowObserved,bicycle,false
335,676645909,2020-10-27T00:00:00/2020-10-28T00:00:00,3.9096322,43.6157418,Point,MMM_EcoCompt_X2H20063161_202010270000,TrafficFlowObserved,bicycle,false
281,676645909,2020-10-28T00:00:00/2020-10-29T00:00:00,3.9096322,43.6157418,Point,MMM_EcoCompt_X2H20063161_202010280000,TrafficFlowObserved,bicycle,false
321,676645909,2020-10-29T00:00:00/2020-10-30T00:00:00,3.9096322,43.6157418,Point,MMM_EcoCompt_X2H20063161_202010290000,TrafficFlowObserved,bicycle,false
167,676645909,2020-10-30T00:00:00/2020-10-31T00:00:00,3.9096322,43.6157418,Point,MMM_EcoCompt_X2H20063161_202010300000,TrafficFlowObserved,bicycle,false
56,676645909,2020-10-31T00:00:00/2020-11-01T00:00:00,3.9096322,43.6157418,Point,MMM_EcoCompt_X2H20063161_202010310000,TrafficFlowObserved,bicycle,false
65,676645909,2020-11-01T00:00:00/2020-11-02T00:00:00,3.9096322,43.6157418,Point,MMM_EcoCompt_X2H20063161_202011010000,TrafficFlowObserved,bicycle,false
156,676645909,2020-11-02T00:00:00/2020-11-03T00:00:00,3.9096322,43.6157418,Point,MMM_EcoCompt_X2H20063161_202011020000,TrafficFlowObserved,bicycle,false
197,676645909,2020-11-03T00:00:00/2020-11-04T00:00:00,3.9096322,43.6157418,Point,MMM_EcoCompt_X2H20063161_202011030000,TrafficFlowObserved,bicycle,false
196,676645909,2020-11-04T00:00:00/2020-11-05T00:00:00,3.9096322,43.6157418,Point,MMM_EcoCompt_X2H20063161_202011040000,TrafficFlowObserved,bicycle,false
176,676645909,2020-11-05T00:00:00/2020-11-06T00:00:00,3.9096322,43.6157418,Point,MMM_EcoCompt_X2H20063161_202011050000,TrafficFlowObserved,bicycle,false
192,676645909,2020-11-06T00:00:00/2020-11-07T00:00:00,3.9096322,43.6157418,Point,MMM_EcoCompt_X2H20063161_202011060000,TrafficFlowObserved,bicycle,false
58,676645909,2020-11-07T00:00:00/2020-11-08T00:00:00,3.9096322,43.6157418,Point,MMM_EcoCompt_X2H20063161_202011070000,TrafficFlowObserved,bicycle,false
67,676645909,2020-11-08T00:00:00/2020-11-09T00:00:00,3.9096322,43.6157418,Point,MMM_EcoCompt_X2H20063161_202011080000,TrafficFlowObserved,bicycle,false
149,676645909,2020-11-09T00:00:00/2020-11-10T00:00:00,3.9096322,43.6157418,Point,MMM_EcoCompt_X2H20063161_202011090000,TrafficFlowObserved,bicycle,false
222,676645909,2020-11-10T00:00:00/2020-11-11T00:00:00,3.9096322,43.6157418,Point,MMM_EcoCompt_X2H20063161_202011100000,TrafficFlowObserved,bicycle,false
122,676645909,2020-11-11T00:00:00/2020-11-12T00:00:00,3.9096322,43.6157418,Point,MMM_EcoCompt_X2H20063161_202011110000,TrafficFlowObserved,bicycle,false
234,676645909,2020-11-12T00:00:00/2020-11-13T00:00:00,3.9096322,43.6157418,Point,MMM_EcoCompt_X2H20063161_202011120000,TrafficFlowObserved,bicycle,false
185,676645909,2020-11-13T00:00:00/2020-11-14T00:00:00,3.9096322,43.6157418,Point,MMM_EcoCompt_X2H20063161_202011130000,TrafficFlowObserved,bicycle,false
81,676645909,2020-11-14T00:00:00/2020-11-15T00:00:00,3.9096322,43.6157418,Point,MMM_EcoCompt_X2H20063161_202011140000,TrafficFlowObserved,bicycle,false
43,676645909,2020-11-15T00:00:00/2020-11-16T00:00:00,3.9096322,43.6157418,Point,MMM_EcoCompt_X2H20063161_202011150000,TrafficFlowObserved,bicycle,false
190,676645909,2020-11-16T00:00:00/2020-11-17T00:00:00,3.9096322,43.6157418,Point,MMM_EcoCompt_X2H20063161_202011160000,TrafficFlowObserved,bicycle,false
248,676645909,2020-11-17T00:00:00/2020-11-18T00:00:00,3.9096322,43.6157418,Point,MMM_EcoCompt_X2H20063161_202011170000,TrafficFlowObserved,bicycle,false
190,676645909,2020-11-18T00:00:00/2020-11-19T00:00:00,3.9096322,43.6157418,Point,MMM_EcoCompt_X2H20063161_202011180000,TrafficFlowObserved,bicycle,false
216,676645909,2020-11-19T00:00:00/2020-11-20T00:00:00,3.9096322,43.6157418,Point,MMM_EcoCompt_X2H20063161_202011190000,TrafficFlowObserved,bicycle,false
202,676645909,2020-11-20T00:00:00/2020-11-21T00:00:00,3.9096322,43.6157418,Point,MMM_EcoCompt_X2H20063161_202011200000,TrafficFlowObserved,bicycle,false
102,676645909,2020-11-21T00:00:00/2020-11-22T00:00:00,3.9096322,43.6157418,Point,MMM_EcoCompt_X2H20063161_202011210000,TrafficFlowObserved,bicycle,false
99,676645909,2020-11-22T00:00:00/2020-11-23T00:00:00,3.9096322,43.6157418,Point,MMM_EcoCompt_X2H20063161_202011220000,TrafficFlowObserved,bicycle,false
210,676645909,2020-11-23T00:00:00/2020-11-24T00:00:00,3.9096322,43.6157418,Point,MMM_EcoCompt_X2H20063161_202011230000,TrafficFlowObserved,bicycle,false
227,676645909,2020-11-24T00:00:00/2020-11-25T00:00:00,3.9096322,43.6157418,Point,MMM_EcoCompt_X2H20063161_202011240000,TrafficFlowObserved,bicycle,false
142,676645909,2020-11-25T00:00:00/2020-11-26T00:00:00,3.9096322,43.6157418,Point,MMM_EcoCompt_X2H20063161_202011250000,TrafficFlowObserved,bicycle,false
162,676645909,2020-11-26T00:00:00/2020-11-27T00:00:00,3.9096322,43.6157418,Point,MMM_EcoCompt_X2H20063161_202011260000,TrafficFlowObserved,bicycle,false
159,676645909,2020-11-27T00:00:00/2020-11-28T00:00:00,3.9096322,43.6157418,Point,MMM_EcoCompt_X2H20063161_202011270000,TrafficFlowObserved,bicycle,false
105,676645909,2020-11-28T00:00:00/2020-11-29T00:00:00,3.9096322,43.6157418,Point,MMM_EcoCompt_X2H20063161_202011280000,TrafficFlowObserved,bicycle,false
199,676645909,2020-11-29T00:00:00/2020-11-30T00:00:00,3.9096322,43.6157418,Point,MMM_EcoCompt_X2H20063161_202011290000,TrafficFlowObserved,bicycle,false
196,676645909,2020-11-30T00:00:00/2020-12-01T00:00:00,3.9096322,43.6157418,Point,MMM_EcoCompt_X2H20063161_202011300000,TrafficFlowObserved,bicycle,false
168,676645909,2020-12-01T00:00:00/2020-12-02T00:00:00,3.9096322,43.6157418,Point,MMM_EcoCompt_X2H20063161_202012010000,TrafficFlowObserved,bicycle,false
200,676645909,2020-12-03T00:00:00/2020-12-04T00:00:00,3.9096322,43.6157418,Point,MMM_EcoCompt_X2H20063161_202012030000,TrafficFlowObserved,bicycle,false
141,676645909,2020-12-04T00:00:00/2020-12-05T00:00:00,3.9096322,43.6157418,Point,MMM_EcoCompt_X2H20063161_202012040000,TrafficFlowObserved,bicycle,false
95,676645909,2020-12-05T00:00:00/2020-12-06T00:00:00,3.9096322,43.6157418,Point,MMM_EcoCompt_X2H20063161_202012050000,TrafficFlowObserved,bicycle,false
76,676645909,2020-12-06T00:00:00/2020-12-07T00:00:00,3.9096322,43.6157418,Point,MMM_EcoCompt_X2H20063161_202012060000,TrafficFlowObserved,bicycle,false
182,676645909,2020-12-07T00:00:00/2020-12-08T00:00:00,3.9096322,43.6157418,Point,MMM_EcoCompt_X2H20063161_202012070000,TrafficFlowObserved,bicycle,false
177,676645909,2020-12-08T00:00:00/2020-12-09T00:00:00,3.9096322,43.6157418,Point,MMM_EcoCompt_X2H20063161_202012080000,TrafficFlowObserved,bicycle,false
197,676645909,2020-12-09T00:00:00/2020-12-10T00:00:00,3.9096322,43.6157418,Point,MMM_EcoCompt_X2H20063161_202012090000,TrafficFlowObserved,bicycle,false
122,676645909,2020-12-10T00:00:00/2020-12-11T00:00:00,3.9096322,43.6157418,Point,MMM_EcoCompt_X2H20063161_202012100000,TrafficFlowObserved,bicycle,false
102,676645909,2020-12-11T00:00:00/2020-12-12T00:00:00,3.9096322,43.6157418,Point,MMM_EcoCompt_X2H20063161_202012110000,TrafficFlowObserved,bicycle,false
