intensity,laneId,dateObserved,location/coordinates/0,location/coordinates/1,location/type,id,type,vehicleType,reversedLane
542,121403593,2020-01-01T00:00:00/2020-01-02T00:00:00,3.896939992904663,43.60969924926758,Point,MMM_EcoCompt_X2H19070220_202001010000,TrafficFlowObserved,bicycle,false
598,121403593,2020-01-02T00:00:00/2020-01-03T00:00:00,3.896939992904663,43.60969924926758,Point,MMM_EcoCompt_X2H19070220_202001020000,TrafficFlowObserved,bicycle,false
731,121403593,2020-01-03T00:00:00/2020-01-04T00:00:00,3.896939992904663,43.60969924926758,Point,MMM_EcoCompt_X2H19070220_202001030000,TrafficFlowObserved,bicycle,false
793,121403593,2020-01-04T00:00:00/2020-01-05T00:00:00,3.896939992904663,43.60969924926758,Point,MMM_EcoCompt_X2H19070220_202001040000,TrafficFlowObserved,bicycle,false
943,121403593,2020-01-05T00:00:00/2020-01-06T00:00:00,3.896939992904663,43.60969924926758,Point,MMM_EcoCompt_X2H19070220_202001050000,TrafficFlowObserved,bicycle,false
1141,121403593,2020-01-06T00:00:00/2020-01-07T00:00:00,3.896939992904663,43.60969924926758,Point,MMM_EcoCompt_X2H19070220_202001060000,TrafficFlowObserved,bicycle,false
1284,121403593,2020-01-07T00:00:00/2020-01-08T00:00:00,3.896939992904663,43.60969924926758,Point,MMM_EcoCompt_X2H19070220_202001070000,TrafficFlowObserved,bicycle,false
1293,121403593,2020-01-08T00:00:00/2020-01-09T00:00:00,3.896939992904663,43.60969924926758,Point,MMM_EcoCompt_X2H19070220_202001080000,TrafficFlowObserved,bicycle,false
1341,121403593,2020-01-09T00:00:00/2020-01-10T00:00:00,3.896939992904663,43.60969924926758,Point,MMM_EcoCompt_X2H19070220_202001090000,TrafficFlowObserved,bicycle,false
1047,121403593,2020-01-10T00:00:00/2020-01-11T00:00:00,3.896939992904663,43.60969924926758,Point,MMM_EcoCompt_X2H19070220_202001100000,TrafficFlowObserved,bicycle,false
904,121403593,2020-01-11T00:00:00/2020-01-12T00:00:00,3.896939992904663,43.60969924926758,Point,MMM_EcoCompt_X2H19070220_202001110000,TrafficFlowObserved,bicycle,false
982,121403593,2020-01-12T00:00:00/2020-01-13T00:00:00,3.896939992904663,43.60969924926758,Point,MMM_EcoCompt_X2H19070220_202001120000,TrafficFlowObserved,bicycle,false
1123,121403593,2020-01-13T00:00:00/2020-01-14T00:00:00,3.896939992904663,43.60969924926758,Point,MMM_EcoCompt_X2H19070220_202001130000,TrafficFlowObserved,bicycle,false
1190,121403593,2020-01-14T00:00:00/2020-01-15T00:00:00,3.896939992904663,43.60969924926758,Point,MMM_EcoCompt_X2H19070220_202001140000,TrafficFlowObserved,bicycle,false
1067,121403593,2020-01-15T00:00:00/2020-01-16T00:00:00,3.896939992904663,43.60969924926758,Point,MMM_EcoCompt_X2H19070220_202001150000,TrafficFlowObserved,bicycle,false
1144,121403593,2020-01-16T00:00:00/2020-01-17T00:00:00,3.896939992904663,43.60969924926758,Point,MMM_EcoCompt_X2H19070220_202001160000,TrafficFlowObserved,bicycle,false
904,121403593,2020-01-17T00:00:00/2020-01-18T00:00:00,3.896939992904663,43.60969924926758,Point,MMM_EcoCompt_X2H19070220_202001170000,TrafficFlowObserved,bicycle,false
883,121403593,2020-01-18T00:00:00/2020-01-19T00:00:00,3.896939992904663,43.60969924926758,Point,MMM_EcoCompt_X2H19070220_202001180000,TrafficFlowObserved,bicycle,false
513,121403593,2020-01-19T00:00:00/2020-01-20T00:00:00,3.896939992904663,43.60969924926758,Point,MMM_EcoCompt_X2H19070220_202001190000,TrafficFlowObserved,bicycle,false
936,121403593,2020-01-20T00:00:00/2020-01-21T00:00:00,3.896939992904663,43.60969924926758,Point,MMM_EcoCompt_X2H19070220_202001200000,TrafficFlowObserved,bicycle,false
689,121403593,2020-01-21T00:00:00/2020-01-22T00:00:00,3.896939992904663,43.60969924926758,Point,MMM_EcoCompt_X2H19070220_202001210000,TrafficFlowObserved,bicycle,false
649,121403593,2020-01-22T00:00:00/2020-01-23T00:00:00,3.896939992904663,43.60969924926758,Point,MMM_EcoCompt_X2H19070220_202001220000,TrafficFlowObserved,bicycle,false
