intensity,laneId,dateObserved,location/coordinates/0,location/coordinates/1,location/type,id,type,vehicleType,reversedLane
651,137058167,2020-07-11T00:00:00/2020-07-12T00:00:00,3.93324,43.57883,Point,MMM_EcoCompt_X2H20042635_202007110000,TrafficFlowObserved,bicycle,false
695,137058167,2020-07-12T00:00:00/2020-07-13T00:00:00,3.93324,43.57883,Point,MMM_EcoCompt_X2H20042635_202007120000,TrafficFlowObserved,bicycle,false
630,137058167,2020-07-13T00:00:00/2020-07-14T00:00:00,3.93324,43.57883,Point,MMM_EcoCompt_X2H20042635_202007130000,TrafficFlowObserved,bicycle,false
849,137058167,2020-07-14T00:00:00/2020-07-15T00:00:00,3.93324,43.57883,Point,MMM_EcoCompt_X2H20042635_202007140000,TrafficFlowObserved,bicycle,false
539,137058167,2020-07-15T00:00:00/2020-07-16T00:00:00,3.93324,43.57883,Point,MMM_EcoCompt_X2H20042635_202007150000,TrafficFlowObserved,bicycle,false
677,137058167,2020-07-16T00:00:00/2020-07-17T00:00:00,3.93324,43.57883,Point,MMM_EcoCompt_X2H20042635_202007160000,TrafficFlowObserved,bicycle,false
626,137058167,2020-07-17T00:00:00/2020-07-18T00:00:00,3.93324,43.57883,Point,MMM_EcoCompt_X2H20042635_202007170000,TrafficFlowObserved,bicycle,false
603,137058167,2020-07-18T00:00:00/2020-07-19T00:00:00,3.93324,43.57883,Point,MMM_EcoCompt_X2H20042635_202007180000,TrafficFlowObserved,bicycle,false
787,137058167,2020-07-19T00:00:00/2020-07-20T00:00:00,3.93324,43.57883,Point,MMM_EcoCompt_X2H20042635_202007190000,TrafficFlowObserved,bicycle,false
703,137058167,2020-07-20T00:00:00/2020-07-21T00:00:00,3.93324,43.57883,Point,MMM_EcoCompt_X2H20042635_202007200000,TrafficFlowObserved,bicycle,false
633,137058167,2020-07-21T00:00:00/2020-07-22T00:00:00,3.93324,43.57883,Point,MMM_EcoCompt_X2H20042635_202007210000,TrafficFlowObserved,bicycle,false
686,137058167,2020-07-22T00:00:00/2020-07-23T00:00:00,3.93324,43.57883,Point,MMM_EcoCompt_X2H20042635_202007220000,TrafficFlowObserved,bicycle,false
468,137058167,2020-07-23T00:00:00/2020-07-24T00:00:00,3.93324,43.57883,Point,MMM_EcoCompt_X2H20042635_202007230000,TrafficFlowObserved,bicycle,false
579,137058167,2020-07-24T00:00:00/2020-07-25T00:00:00,3.93324,43.57883,Point,MMM_EcoCompt_X2H20042635_202007240000,TrafficFlowObserved,bicycle,false
713,137058167,2020-07-25T00:00:00/2020-07-26T00:00:00,3.93324,43.57883,Point,MMM_EcoCompt_X2H20042635_202007250000,TrafficFlowObserved,bicycle,false
756,137058167,2020-07-26T00:00:00/2020-07-27T00:00:00,3.93324,43.57883,Point,MMM_EcoCompt_X2H20042635_202007260000,TrafficFlowObserved,bicycle,false
626,137058167,2020-07-27T00:00:00/2020-07-28T00:00:00,3.93324,43.57883,Point,MMM_EcoCompt_X2H20042635_202007270000,TrafficFlowObserved,bicycle,false
620,137058167,2020-07-28T00:00:00/2020-07-29T00:00:00,3.93324,43.57883,Point,MMM_EcoCompt_X2H20042635_202007280000,TrafficFlowObserved,bicycle,false
725,137058167,2020-07-29T00:00:00/2020-07-30T00:00:00,3.93324,43.57883,Point,MMM_EcoCompt_X2H20042635_202007290000,TrafficFlowObserved,bicycle,false
651,137058167,2020-07-30T00:00:00/2020-07-31T00:00:00,3.93324,43.57883,Point,MMM_EcoCompt_X2H20042635_202007300000,TrafficFlowObserved,bicycle,false
484,137058167,2020-07-31T00:00:00/2020-08-01T00:00:00,3.93324,43.57883,Point,MMM_EcoCompt_X2H20042635_202007310000,TrafficFlowObserved,bicycle,false
671,137058167,2020-08-01T00:00:00/2020-08-02T00:00:00,3.93324,43.57883,Point,MMM_EcoCompt_X2H20042635_202008010000,TrafficFlowObserved,bicycle,false
657,137058167,2020-08-02T00:00:00/2020-08-03T00:00:00,3.93324,43.57883,Point,MMM_EcoCompt_X2H20042635_202008020000,TrafficFlowObserved,bicycle,false
553,137058167,2020-08-03T00:00:00/2020-08-04T00:00:00,3.93324,43.57883,Point,MMM_EcoCompt_X2H20042635_202008030000,TrafficFlowObserved,bicycle,false
580,137058167,2020-08-04T00:00:00/2020-08-05T00:00:00,3.93324,43.57883,Point,MMM_EcoCompt_X2H20042635_202008040000,TrafficFlowObserved,bicycle,false
612,137058167,2020-08-05T00:00:00/2020-08-06T00:00:00,3.93324,43.57883,Point,MMM_EcoCompt_X2H20042635_202008050000,TrafficFlowObserved,bicycle,false
682,137058167,2020-08-06T00:00:00/2020-08-07T00:00:00,3.93324,43.57883,Point,MMM_EcoCompt_X2H20042635_202008060000,TrafficFlowObserved,bicycle,false
616,137058167,2020-08-07T00:00:00/2020-08-08T00:00:00,3.93324,43.57883,Point,MMM_EcoCompt_X2H20042635_202008070000,TrafficFlowObserved,bicycle,false
688,137058167,2020-08-08T00:00:00/2020-08-09T00:00:00,3.93324,43.57883,Point,MMM_EcoCompt_X2H20042635_202008080000,TrafficFlowObserved,bicycle,false
647,137058167,2020-08-09T00:00:00/2020-08-10T00:00:00,3.93324,43.57883,Point,MMM_EcoCompt_X2H20042635_202008090000,TrafficFlowObserved,bicycle,false
548,137058167,2020-08-10T00:00:00/2020-08-11T00:00:00,3.93324,43.57883,Point,MMM_EcoCompt_X2H20042635_202008100000,TrafficFlowObserved,bicycle,false
667,137058167,2020-08-11T00:00:00/2020-08-12T00:00:00,3.93324,43.57883,Point,MMM_EcoCompt_X2H20042635_202008110000,TrafficFlowObserved,bicycle,false
596,137058167,2020-08-12T00:00:00/2020-08-13T00:00:00,3.93324,43.57883,Point,MMM_EcoCompt_X2H20042635_202008120000,TrafficFlowObserved,bicycle,false
639,137058167,2020-08-13T00:00:00/2020-08-14T00:00:00,3.93324,43.57883,Point,MMM_EcoCompt_X2H20042635_202008130000,TrafficFlowObserved,bicycle,false
676,137058167,2020-08-14T00:00:00/2020-08-15T00:00:00,3.93324,43.57883,Point,MMM_EcoCompt_X2H20042635_202008140000,TrafficFlowObserved,bicycle,false
790,137058167,2020-08-15T00:00:00/2020-08-16T00:00:00,3.93324,43.57883,Point,MMM_EcoCompt_X2H20042635_202008150000,TrafficFlowObserved,bicycle,false
549,137058167,2020-08-16T00:00:00/2020-08-17T00:00:00,3.93324,43.57883,Point,MMM_EcoCompt_X2H20042635_202008160000,TrafficFlowObserved,bicycle,false
676,137058167,2020-08-17T00:00:00/2020-08-18T00:00:00,3.93324,43.57883,Point,MMM_EcoCompt_X2H20042635_202008170000,TrafficFlowObserved,bicycle,false
735,137058167,2020-08-18T00:00:00/2020-08-19T00:00:00,3.93324,43.57883,Point,MMM_EcoCompt_X2H20042635_202008180000,TrafficFlowObserved,bicycle,false
643,137058167,2020-08-19T00:00:00/2020-08-20T00:00:00,3.93324,43.57883,Point,MMM_EcoCompt_X2H20042635_202008190000,TrafficFlowObserved,bicycle,false
584,137058167,2020-08-20T00:00:00/2020-08-21T00:00:00,3.93324,43.57883,Point,MMM_EcoCompt_X2H20042635_202008200000,TrafficFlowObserved,bicycle,false
714,137058167,2020-08-21T00:00:00/2020-08-22T00:00:00,3.93324,43.57883,Point,MMM_EcoCompt_X2H20042635_202008210000,TrafficFlowObserved,bicycle,false
638,137058167,2020-08-22T00:00:00/2020-08-23T00:00:00,3.93324,43.57883,Point,MMM_EcoCompt_X2H20042635_202008220000,TrafficFlowObserved,bicycle,false
645,137058167,2020-08-23T00:00:00/2020-08-24T00:00:00,3.93324,43.57883,Point,MMM_EcoCompt_X2H20042635_202008230000,TrafficFlowObserved,bicycle,false
675,137058167,2020-08-24T00:00:00/2020-08-25T00:00:00,3.93324,43.57883,Point,MMM_EcoCompt_X2H20042635_202008240000,TrafficFlowObserved,bicycle,false
662,137058167,2020-08-25T00:00:00/2020-08-26T00:00:00,3.93324,43.57883,Point,MMM_EcoCompt_X2H20042635_202008250000,TrafficFlowObserved,bicycle,false
769,137058167,2020-08-26T00:00:00/2020-08-27T00:00:00,3.93324,43.57883,Point,MMM_EcoCompt_X2H20042635_202008260000,TrafficFlowObserved,bicycle,false
735,137058167,2020-08-27T00:00:00/2020-08-28T00:00:00,3.93324,43.57883,Point,MMM_EcoCompt_X2H20042635_202008270000,TrafficFlowObserved,bicycle,false
426,137058167,2020-08-28T00:00:00/2020-08-29T00:00:00,3.93324,43.57883,Point,MMM_EcoCompt_X2H20042635_202008280000,TrafficFlowObserved,bicycle,false
352,137058167,2020-08-29T00:00:00/2020-08-30T00:00:00,3.93324,43.57883,Point,MMM_EcoCompt_X2H20042635_202008290000,TrafficFlowObserved,bicycle,false
690,137058167,2020-08-30T00:00:00/2020-08-31T00:00:00,3.93324,43.57883,Point,MMM_EcoCompt_X2H20042635_202008300000,TrafficFlowObserved,bicycle,false
575,137058167,2020-08-31T00:00:00/2020-09-01T00:00:00,3.93324,43.57883,Point,MMM_EcoCompt_X2H20042635_202008310000,TrafficFlowObserved,bicycle,false
594,137058167,2020-09-01T00:00:00/2020-09-02T00:00:00,3.93324,43.57883,Point,MMM_EcoCompt_X2H20042635_202009010000,TrafficFlowObserved,bicycle,false
681,137058167,2020-09-02T00:00:00/2020-09-03T00:00:00,3.93324,43.57883,Point,MMM_EcoCompt_X2H20042635_202009020000,TrafficFlowObserved,bicycle,false
608,137058167,2020-09-03T00:00:00/2020-09-04T00:00:00,3.93324,43.57883,Point,MMM_EcoCompt_X2H20042635_202009030000,TrafficFlowObserved,bicycle,false
611,137058167,2020-09-04T00:00:00/2020-09-05T00:00:00,3.93324,43.57883,Point,MMM_EcoCompt_X2H20042635_202009040000,TrafficFlowObserved,bicycle,false
681,137058167,2020-09-05T00:00:00/2020-09-06T00:00:00,3.93324,43.57883,Point,MMM_EcoCompt_X2H20042635_202009050000,TrafficFlowObserved,bicycle,false
805,137058167,2020-09-06T00:00:00/2020-09-07T00:00:00,3.93324,43.57883,Point,MMM_EcoCompt_X2H20042635_202009060000,TrafficFlowObserved,bicycle,false
612,137058167,2020-09-07T00:00:00/2020-09-08T00:00:00,3.93324,43.57883,Point,MMM_EcoCompt_X2H20042635_202009070000,TrafficFlowObserved,bicycle,false
629,137058167,2020-09-08T00:00:00/2020-09-09T00:00:00,3.93324,43.57883,Point,MMM_EcoCompt_X2H20042635_202009080000,TrafficFlowObserved,bicycle,false
364,137058167,2020-09-09T00:00:00/2020-09-10T00:00:00,3.93324,43.57883,Point,MMM_EcoCompt_X2H20042635_202009090000,TrafficFlowObserved,bicycle,false
529,137058167,2020-09-10T00:00:00/2020-09-11T00:00:00,3.93324,43.57883,Point,MMM_EcoCompt_X2H20042635_202009100000,TrafficFlowObserved,bicycle,false
572,137058167,2020-09-11T00:00:00/2020-09-12T00:00:00,3.93324,43.57883,Point,MMM_EcoCompt_X2H20042635_202009110000,TrafficFlowObserved,bicycle,false
603,137058167,2020-09-12T00:00:00/2020-09-13T00:00:00,3.93324,43.57883,Point,MMM_EcoCompt_X2H20042635_202009120000,TrafficFlowObserved,bicycle,false
825,137058167,2020-09-13T00:00:00/2020-09-14T00:00:00,3.93324,43.57883,Point,MMM_EcoCompt_X2H20042635_202009130000,TrafficFlowObserved,bicycle,false
657,137058167,2020-09-14T00:00:00/2020-09-15T00:00:00,3.93324,43.57883,Point,MMM_EcoCompt_X2H20042635_202009140000,TrafficFlowObserved,bicycle,false
664,137058167,2020-09-15T00:00:00/2020-09-16T00:00:00,3.93324,43.57883,Point,MMM_EcoCompt_X2H20042635_202009150000,TrafficFlowObserved,bicycle,false
654,137058167,2020-09-16T00:00:00/2020-09-17T00:00:00,3.93324,43.57883,Point,MMM_EcoCompt_X2H20042635_202009160000,TrafficFlowObserved,bicycle,false
634,137058167,2020-09-17T00:00:00/2020-09-18T00:00:00,3.93324,43.57883,Point,MMM_EcoCompt_X2H20042635_202009170000,TrafficFlowObserved,bicycle,false
491,137058167,2020-09-18T00:00:00/2020-09-19T00:00:00,3.93324,43.57883,Point,MMM_EcoCompt_X2H20042635_202009180000,TrafficFlowObserved,bicycle,false
181,137058167,2020-09-19T00:00:00/2020-09-20T00:00:00,3.93324,43.57883,Point,MMM_EcoCompt_X2H20042635_202009190000,TrafficFlowObserved,bicycle,false
619,137058167,2020-09-20T00:00:00/2020-09-21T00:00:00,3.93324,43.57883,Point,MMM_EcoCompt_X2H20042635_202009200000,TrafficFlowObserved,bicycle,false
609,137058167,2020-09-21T00:00:00/2020-09-22T00:00:00,3.93324,43.57883,Point,MMM_EcoCompt_X2H20042635_202009210000,TrafficFlowObserved,bicycle,false
342,137058167,2020-09-22T00:00:00/2020-09-23T00:00:00,3.93324,43.57883,Point,MMM_EcoCompt_X2H20042635_202009220000,TrafficFlowObserved,bicycle,false
604,137058167,2020-09-23T00:00:00/2020-09-24T00:00:00,3.93324,43.57883,Point,MMM_EcoCompt_X2H20042635_202009230000,TrafficFlowObserved,bicycle,false
567,137058167,2020-09-24T00:00:00/2020-09-25T00:00:00,3.93324,43.57883,Point,MMM_EcoCompt_X2H20042635_202009240000,TrafficFlowObserved,bicycle,false
322,137058167,2020-09-25T00:00:00/2020-09-26T00:00:00,3.93324,43.57883,Point,MMM_EcoCompt_X2H20042635_202009250000,TrafficFlowObserved,bicycle,false
271,137058167,2020-09-26T00:00:00/2020-09-27T00:00:00,3.93324,43.57883,Point,MMM_EcoCompt_X2H20042635_202009260000,TrafficFlowObserved,bicycle,false
207,137058167,2020-09-27T00:00:00/2020-09-28T00:00:00,3.93324,43.57883,Point,MMM_EcoCompt_X2H20042635_202009270000,TrafficFlowObserved,bicycle,false
325,137058167,2020-09-28T00:00:00/2020-09-29T00:00:00,3.93324,43.57883,Point,MMM_EcoCompt_X2H20042635_202009280000,TrafficFlowObserved,bicycle,false
563,137058167,2020-09-29T00:00:00/2020-09-30T00:00:00,3.93324,43.57883,Point,MMM_EcoCompt_X2H20042635_202009290000,TrafficFlowObserved,bicycle,false
596,137058167,2020-09-30T00:00:00/2020-10-01T00:00:00,3.93324,43.57883,Point,MMM_EcoCompt_X2H20042635_202009300000,TrafficFlowObserved,bicycle,false
455,137058167,2020-10-01T00:00:00/2020-10-02T00:00:00,3.93324,43.57883,Point,MMM_EcoCompt_X2H20042635_202010010000,TrafficFlowObserved,bicycle,false
177,137058167,2020-10-02T00:00:00/2020-10-03T00:00:00,3.93324,43.57883,Point,MMM_EcoCompt_X2H20042635_202010020000,TrafficFlowObserved,bicycle,false
341,137058167,2020-10-03T00:00:00/2020-10-04T00:00:00,3.93324,43.57883,Point,MMM_EcoCompt_X2H20042635_202010030000,TrafficFlowObserved,bicycle,false
410,137058167,2020-10-04T00:00:00/2020-10-05T00:00:00,3.93324,43.57883,Point,MMM_EcoCompt_X2H20042635_202010040000,TrafficFlowObserved,bicycle,false
455,137058167,2020-10-05T00:00:00/2020-10-06T00:00:00,3.93324,43.57883,Point,MMM_EcoCompt_X2H20042635_202010050000,TrafficFlowObserved,bicycle,false
345,137058167,2020-10-06T00:00:00/2020-10-07T00:00:00,3.93324,43.57883,Point,MMM_EcoCompt_X2H20042635_202010060000,TrafficFlowObserved,bicycle,false
466,137058167,2020-10-07T00:00:00/2020-10-08T00:00:00,3.93324,43.57883,Point,MMM_EcoCompt_X2H20042635_202010070000,TrafficFlowObserved,bicycle,false
580,137058167,2020-10-08T00:00:00/2020-10-09T00:00:00,3.93324,43.57883,Point,MMM_EcoCompt_X2H20042635_202010080000,TrafficFlowObserved,bicycle,false
448,137058167,2020-10-09T00:00:00/2020-10-10T00:00:00,3.93324,43.57883,Point,MMM_EcoCompt_X2H20042635_202010090000,TrafficFlowObserved,bicycle,false
513,137058167,2020-10-10T00:00:00/2020-10-11T00:00:00,3.93324,43.57883,Point,MMM_EcoCompt_X2H20042635_202010100000,TrafficFlowObserved,bicycle,false
443,137058167,2020-10-11T00:00:00/2020-10-12T00:00:00,3.93324,43.57883,Point,MMM_EcoCompt_X2H20042635_202010110000,TrafficFlowObserved,bicycle,false
409,137058167,2020-10-12T00:00:00/2020-10-13T00:00:00,3.93324,43.57883,Point,MMM_EcoCompt_X2H20042635_202010120000,TrafficFlowObserved,bicycle,false
422,137058167,2020-10-13T00:00:00/2020-10-14T00:00:00,3.93324,43.57883,Point,MMM_EcoCompt_X2H20042635_202010130000,TrafficFlowObserved,bicycle,false
493,137058167,2020-10-14T00:00:00/2020-10-15T00:00:00,3.93324,43.57883,Point,MMM_EcoCompt_X2H20042635_202010140000,TrafficFlowObserved,bicycle,false
440,137058167,2020-10-15T00:00:00/2020-10-16T00:00:00,3.93324,43.57883,Point,MMM_EcoCompt_X2H20042635_202010150000,TrafficFlowObserved,bicycle,false
346,137058167,2020-10-16T00:00:00/2020-10-17T00:00:00,3.93324,43.57883,Point,MMM_EcoCompt_X2H20042635_202010160000,TrafficFlowObserved,bicycle,false
484,137058167,2020-10-17T00:00:00/2020-10-18T00:00:00,3.93324,43.57883,Point,MMM_EcoCompt_X2H20042635_202010170000,TrafficFlowObserved,bicycle,false
638,137058167,2020-10-18T00:00:00/2020-10-19T00:00:00,3.93324,43.57883,Point,MMM_EcoCompt_X2H20042635_202010180000,TrafficFlowObserved,bicycle,false
362,137058167,2020-10-19T00:00:00/2020-10-20T00:00:00,3.93324,43.57883,Point,MMM_EcoCompt_X2H20042635_202010190000,TrafficFlowObserved,bicycle,false
238,137058167,2020-10-20T00:00:00/2020-10-21T00:00:00,3.93324,43.57883,Point,MMM_EcoCompt_X2H20042635_202010200000,TrafficFlowObserved,bicycle,false
200,137058167,2020-10-21T00:00:00/2020-10-22T00:00:00,3.93324,43.57883,Point,MMM_EcoCompt_X2H20042635_202010210000,TrafficFlowObserved,bicycle,false
156,137058167,2020-10-22T00:00:00/2020-10-23T00:00:00,3.93324,43.57883,Point,MMM_EcoCompt_X2H20042635_202010220000,TrafficFlowObserved,bicycle,false
275,137058167,2020-10-23T00:00:00/2020-10-24T00:00:00,3.93324,43.57883,Point,MMM_EcoCompt_X2H20042635_202010230000,TrafficFlowObserved,bicycle,false
679,137058167,2020-10-24T00:00:00/2020-10-25T00:00:00,3.93324,43.57883,Point,MMM_EcoCompt_X2H20042635_202010240000,TrafficFlowObserved,bicycle,false
498,137058167,2020-10-25T00:00:00/2020-10-25T00:00:00,3.93324,43.57883,Point,MMM_EcoCompt_X2H20042635_202010250000,TrafficFlowObserved,bicycle,false
337,137058167,2020-10-26T00:00:00/2020-10-27T00:00:00,3.93324,43.57883,Point,MMM_EcoCompt_X2H20042635_202010260000,TrafficFlowObserved,bicycle,false
464,137058167,2020-10-27T00:00:00/2020-10-28T00:00:00,3.93324,43.57883,Point,MMM_EcoCompt_X2H20042635_202010270000,TrafficFlowObserved,bicycle,false
423,137058167,2020-10-28T00:00:00/2020-10-29T00:00:00,3.93324,43.57883,Point,MMM_EcoCompt_X2H20042635_202010280000,TrafficFlowObserved,bicycle,false
446,137058167,2020-10-29T00:00:00/2020-10-30T00:00:00,3.93324,43.57883,Point,MMM_EcoCompt_X2H20042635_202010290000,TrafficFlowObserved,bicycle,false
231,137058167,2020-10-30T00:00:00/2020-10-31T00:00:00,3.93324,43.57883,Point,MMM_EcoCompt_X2H20042635_202010300000,TrafficFlowObserved,bicycle,false
169,137058167,2020-10-31T00:00:00/2020-11-01T00:00:00,3.93324,43.57883,Point,MMM_EcoCompt_X2H20042635_202010310000,TrafficFlowObserved,bicycle,false
133,137058167,2020-11-01T00:00:00/2020-11-02T00:00:00,3.93324,43.57883,Point,MMM_EcoCompt_X2H20042635_202011010000,TrafficFlowObserved,bicycle,false
256,137058167,2020-11-02T00:00:00/2020-11-03T00:00:00,3.93324,43.57883,Point,MMM_EcoCompt_X2H20042635_202011020000,TrafficFlowObserved,bicycle,false
277,137058167,2020-11-03T00:00:00/2020-11-04T00:00:00,3.93324,43.57883,Point,MMM_EcoCompt_X2H20042635_202011030000,TrafficFlowObserved,bicycle,false
258,137058167,2020-11-04T00:00:00/2020-11-05T00:00:00,3.93324,43.57883,Point,MMM_EcoCompt_X2H20042635_202011040000,TrafficFlowObserved,bicycle,false
302,137058167,2020-11-05T00:00:00/2020-11-06T00:00:00,3.93324,43.57883,Point,MMM_EcoCompt_X2H20042635_202011050000,TrafficFlowObserved,bicycle,false
309,137058167,2020-11-06T00:00:00/2020-11-07T00:00:00,3.93324,43.57883,Point,MMM_EcoCompt_X2H20042635_202011060000,TrafficFlowObserved,bicycle,false
163,137058167,2020-11-07T00:00:00/2020-11-08T00:00:00,3.93324,43.57883,Point,MMM_EcoCompt_X2H20042635_202011070000,TrafficFlowObserved,bicycle,false
169,137058167,2020-11-08T00:00:00/2020-11-09T00:00:00,3.93324,43.57883,Point,MMM_EcoCompt_X2H20042635_202011080000,TrafficFlowObserved,bicycle,false
291,137058167,2020-11-09T00:00:00/2020-11-10T00:00:00,3.93324,43.57883,Point,MMM_EcoCompt_X2H20042635_202011090000,TrafficFlowObserved,bicycle,false
350,137058167,2020-11-10T00:00:00/2020-11-11T00:00:00,3.93324,43.57883,Point,MMM_EcoCompt_X2H20042635_202011100000,TrafficFlowObserved,bicycle,false
319,137058167,2020-11-11T00:00:00/2020-11-12T00:00:00,3.93324,43.57883,Point,MMM_EcoCompt_X2H20042635_202011110000,TrafficFlowObserved,bicycle,false
316,137058167,2020-11-12T00:00:00/2020-11-13T00:00:00,3.93324,43.57883,Point,MMM_EcoCompt_X2H20042635_202011120000,TrafficFlowObserved,bicycle,false
324,137058167,2020-11-13T00:00:00/2020-11-14T00:00:00,3.93324,43.57883,Point,MMM_EcoCompt_X2H20042635_202011130000,TrafficFlowObserved,bicycle,false
148,137058167,2020-11-14T00:00:00/2020-11-15T00:00:00,3.93324,43.57883,Point,MMM_EcoCompt_X2H20042635_202011140000,TrafficFlowObserved,bicycle,false
101,137058167,2020-11-15T00:00:00/2020-11-16T00:00:00,3.93324,43.57883,Point,MMM_EcoCompt_X2H20042635_202011150000,TrafficFlowObserved,bicycle,false
311,137058167,2020-11-16T00:00:00/2020-11-17T00:00:00,3.93324,43.57883,Point,MMM_EcoCompt_X2H20042635_202011160000,TrafficFlowObserved,bicycle,false
353,137058167,2020-11-17T00:00:00/2020-11-18T00:00:00,3.93324,43.57883,Point,MMM_EcoCompt_X2H20042635_202011170000,TrafficFlowObserved,bicycle,false
309,137058167,2020-11-18T00:00:00/2020-11-19T00:00:00,3.93324,43.57883,Point,MMM_EcoCompt_X2H20042635_202011180000,TrafficFlowObserved,bicycle,false
306,137058167,2020-11-19T00:00:00/2020-11-20T00:00:00,3.93324,43.57883,Point,MMM_EcoCompt_X2H20042635_202011190000,TrafficFlowObserved,bicycle,false
292,137058167,2020-11-20T00:00:00/2020-11-21T00:00:00,3.93324,43.57883,Point,MMM_EcoCompt_X2H20042635_202011200000,TrafficFlowObserved,bicycle,false
271,137058167,2020-11-21T00:00:00/2020-11-22T00:00:00,3.93324,43.57883,Point,MMM_EcoCompt_X2H20042635_202011210000,TrafficFlowObserved,bicycle,false
198,137058167,2020-11-22T00:00:00/2020-11-23T00:00:00,3.93324,43.57883,Point,MMM_EcoCompt_X2H20042635_202011220000,TrafficFlowObserved,bicycle,false
287,137058167,2020-11-23T00:00:00/2020-11-24T00:00:00,3.93324,43.57883,Point,MMM_EcoCompt_X2H20042635_202011230000,TrafficFlowObserved,bicycle,false
317,137058167,2020-11-24T00:00:00/2020-11-25T00:00:00,3.93324,43.57883,Point,MMM_EcoCompt_X2H20042635_202011240000,TrafficFlowObserved,bicycle,false
176,137058167,2020-11-25T00:00:00/2020-11-26T00:00:00,3.93324,43.57883,Point,MMM_EcoCompt_X2H20042635_202011250000,TrafficFlowObserved,bicycle,false
211,137058167,2020-11-26T00:00:00/2020-11-27T00:00:00,3.93324,43.57883,Point,MMM_EcoCompt_X2H20042635_202011260000,TrafficFlowObserved,bicycle,false
