intensity,laneId,dateObserved,location/coordinates/0,location/coordinates/1,location/type,id,type,vehicleType,reversedLane
133,25871951,2020-06-19T00:00:00/2020-06-20T00:00:00,3.93327,43.57926,Point,MMM_EcoCompt_X2H20042634_202006190000,TrafficFlowObserved,bicycle,false
91,25871951,2020-06-20T00:00:00/2020-06-21T00:00:00,3.93327,43.57926,Point,MMM_EcoCompt_X2H20042634_202006200000,TrafficFlowObserved,bicycle,false
42,25871951,2020-06-21T00:00:00/2020-06-22T00:00:00,3.93327,43.57926,Point,MMM_EcoCompt_X2H20042634_202006210000,TrafficFlowObserved,bicycle,false
109,25871951,2020-06-22T00:00:00/2020-06-23T00:00:00,3.93327,43.57926,Point,MMM_EcoCompt_X2H20042634_202006220000,TrafficFlowObserved,bicycle,false
149,25871951,2020-06-23T00:00:00/2020-06-24T00:00:00,3.93327,43.57926,Point,MMM_EcoCompt_X2H20042634_202006230000,TrafficFlowObserved,bicycle,false
137,25871951,2020-06-24T00:00:00/2020-06-25T00:00:00,3.93327,43.57926,Point,MMM_EcoCompt_X2H20042634_202006240000,TrafficFlowObserved,bicycle,false
130,25871951,2020-06-25T00:00:00/2020-06-26T00:00:00,3.93327,43.57926,Point,MMM_EcoCompt_X2H20042634_202006250000,TrafficFlowObserved,bicycle,false
148,25871951,2020-06-26T00:00:00/2020-06-27T00:00:00,3.93327,43.57926,Point,MMM_EcoCompt_X2H20042634_202006260000,TrafficFlowObserved,bicycle,false
77,25871951,2020-06-27T00:00:00/2020-06-28T00:00:00,3.93327,43.57926,Point,MMM_EcoCompt_X2H20042634_202006270000,TrafficFlowObserved,bicycle,false
75,25871951,2020-06-28T00:00:00/2020-06-29T00:00:00,3.93327,43.57926,Point,MMM_EcoCompt_X2H20042634_202006280000,TrafficFlowObserved,bicycle,false
125,25871951,2020-06-29T00:00:00/2020-06-30T00:00:00,3.93327,43.57926,Point,MMM_EcoCompt_X2H20042634_202006290000,TrafficFlowObserved,bicycle,false
150,25871951,2020-06-30T00:00:00/2020-07-01T00:00:00,3.93327,43.57926,Point,MMM_EcoCompt_X2H20042634_202006300000,TrafficFlowObserved,bicycle,false
132,25871951,2020-07-01T00:00:00/2020-07-02T00:00:00,3.93327,43.57926,Point,MMM_EcoCompt_X2H20042634_202007010000,TrafficFlowObserved,bicycle,false
147,25871951,2020-07-02T00:00:00/2020-07-03T00:00:00,3.93327,43.57926,Point,MMM_EcoCompt_X2H20042634_202007020000,TrafficFlowObserved,bicycle,false
130,25871951,2020-07-03T00:00:00/2020-07-04T00:00:00,3.93327,43.57926,Point,MMM_EcoCompt_X2H20042634_202007030000,TrafficFlowObserved,bicycle,false
86,25871951,2020-07-04T00:00:00/2020-07-05T00:00:00,3.93327,43.57926,Point,MMM_EcoCompt_X2H20042634_202007040000,TrafficFlowObserved,bicycle,false
49,25871951,2020-07-05T00:00:00/2020-07-06T00:00:00,3.93327,43.57926,Point,MMM_EcoCompt_X2H20042634_202007050000,TrafficFlowObserved,bicycle,false
151,25871951,2020-07-06T00:00:00/2020-07-07T00:00:00,3.93327,43.57926,Point,MMM_EcoCompt_X2H20042634_202007060000,TrafficFlowObserved,bicycle,false
136,25871951,2020-07-07T00:00:00/2020-07-08T00:00:00,3.93327,43.57926,Point,MMM_EcoCompt_X2H20042634_202007070000,TrafficFlowObserved,bicycle,false
121,25871951,2020-07-08T00:00:00/2020-07-09T00:00:00,3.93327,43.57926,Point,MMM_EcoCompt_X2H20042634_202007080000,TrafficFlowObserved,bicycle,false
140,25871951,2020-07-09T00:00:00/2020-07-10T00:00:00,3.93327,43.57926,Point,MMM_EcoCompt_X2H20042634_202007090000,TrafficFlowObserved,bicycle,false
129,25871951,2020-07-10T00:00:00/2020-07-11T00:00:00,3.93327,43.57926,Point,MMM_EcoCompt_X2H20042634_202007100000,TrafficFlowObserved,bicycle,false
84,25871951,2020-07-11T00:00:00/2020-07-12T00:00:00,3.93327,43.57926,Point,MMM_EcoCompt_X2H20042634_202007110000,TrafficFlowObserved,bicycle,false
63,25871951,2020-07-12T00:00:00/2020-07-13T00:00:00,3.93327,43.57926,Point,MMM_EcoCompt_X2H20042634_202007120000,TrafficFlowObserved,bicycle,false
106,25871951,2020-07-13T00:00:00/2020-07-14T00:00:00,3.93327,43.57926,Point,MMM_EcoCompt_X2H20042634_202007130000,TrafficFlowObserved,bicycle,false
138,25871951,2020-07-14T00:00:00/2020-07-15T00:00:00,3.93327,43.57926,Point,MMM_EcoCompt_X2H20042634_202007140000,TrafficFlowObserved,bicycle,false
99,25871951,2020-07-15T00:00:00/2020-07-16T00:00:00,3.93327,43.57926,Point,MMM_EcoCompt_X2H20042634_202007150000,TrafficFlowObserved,bicycle,false
150,25871951,2020-07-16T00:00:00/2020-07-17T00:00:00,3.93327,43.57926,Point,MMM_EcoCompt_X2H20042634_202007160000,TrafficFlowObserved,bicycle,false
120,25871951,2020-07-17T00:00:00/2020-07-18T00:00:00,3.93327,43.57926,Point,MMM_EcoCompt_X2H20042634_202007170000,TrafficFlowObserved,bicycle,false
94,25871951,2020-07-18T00:00:00/2020-07-19T00:00:00,3.93327,43.57926,Point,MMM_EcoCompt_X2H20042634_202007180000,TrafficFlowObserved,bicycle,false
80,25871951,2020-07-19T00:00:00/2020-07-20T00:00:00,3.93327,43.57926,Point,MMM_EcoCompt_X2H20042634_202007190000,TrafficFlowObserved,bicycle,false
163,25871951,2020-07-20T00:00:00/2020-07-21T00:00:00,3.93327,43.57926,Point,MMM_EcoCompt_X2H20042634_202007200000,TrafficFlowObserved,bicycle,false
134,25871951,2020-07-21T00:00:00/2020-07-22T00:00:00,3.93327,43.57926,Point,MMM_EcoCompt_X2H20042634_202007210000,TrafficFlowObserved,bicycle,false
172,25871951,2020-07-22T00:00:00/2020-07-23T00:00:00,3.93327,43.57926,Point,MMM_EcoCompt_X2H20042634_202007220000,TrafficFlowObserved,bicycle,false
122,25871951,2020-07-23T00:00:00/2020-07-24T00:00:00,3.93327,43.57926,Point,MMM_EcoCompt_X2H20042634_202007230000,TrafficFlowObserved,bicycle,false
103,25871951,2020-07-24T00:00:00/2020-07-25T00:00:00,3.93327,43.57926,Point,MMM_EcoCompt_X2H20042634_202007240000,TrafficFlowObserved,bicycle,false
139,25871951,2020-07-25T00:00:00/2020-07-26T00:00:00,3.93327,43.57926,Point,MMM_EcoCompt_X2H20042634_202007250000,TrafficFlowObserved,bicycle,false
73,25871951,2020-07-26T00:00:00/2020-07-27T00:00:00,3.93327,43.57926,Point,MMM_EcoCompt_X2H20042634_202007260000,TrafficFlowObserved,bicycle,false
156,25871951,2020-07-27T00:00:00/2020-07-28T00:00:00,3.93327,43.57926,Point,MMM_EcoCompt_X2H20042634_202007270000,TrafficFlowObserved,bicycle,false
143,25871951,2020-07-28T00:00:00/2020-07-29T00:00:00,3.93327,43.57926,Point,MMM_EcoCompt_X2H20042634_202007280000,TrafficFlowObserved,bicycle,false
